"Year","Month","Region","Flow","Chlorophyll","DIN","DissAmmonia","DissNitrateNitrite","DissOrthophos","Secchi","Temperature","BayStudy_MidwaterTrawl_fish_catch_per_tow_AmericanShad","BayStudy_MidwaterTrawl_fish_catch_per_tow_PacificHerring","BayStudy_MidwaterTrawl_fish_catch_per_tow_ThreadfinShad","BayStudy_MidwaterTrawl_fish_catch_per_tow_NorthernAnchovy","BayStudy_MidwaterTrawl_fish_catch_per_tow_DeltaSmelt","BayStudy_MidwaterTrawl_fish_catch_per_tow_StripedBass_age0","BayStudy_MidwaterTrawl_fish_catch_per_tow_StripedBass_age1above","BayStudy_MidwaterTrawl_fish_catch_per_tow_LongfinSmelt","BayStudy_MidwaterTrawl_fish_catch_per_tow_Estuarine_pelagic_forage_fishes","BayStudy_MidwaterTrawl_fish_catch_per_tow_Marine_pelagic_forage_fishes","BayStudy_OtterTrawl_fish_catch_per_tow_AmericanShad","BayStudy_OtterTrawl_fish_catch_per_tow_PacificHerring","BayStudy_OtterTrawl_fish_catch_per_tow_ThreadfinShad","BayStudy_OtterTrawl_fish_catch_per_tow_NorthernAnchovy","BayStudy_OtterTrawl_fish_catch_per_tow_DeltaSmelt","BayStudy_OtterTrawl_fish_catch_per_tow_StripedBass_age0","BayStudy_OtterTrawl_fish_catch_per_tow_StripedBass_age1above","BayStudy_OtterTrawl_fish_catch_per_tow_LongfinSmelt","BayStudy_OtterTrawl_fish_catch_per_tow_Estuarine_pelagic_forage_fishes","BayStudy_OtterTrawl_fish_catch_per_tow_Marine_pelagic_forage_fishes","BayStudy_MidwaterTrawl_fish_biomass_AmericanShad","BayStudy_MidwaterTrawl_fish_biomass_PacificHerring","BayStudy_MidwaterTrawl_fish_biomass_ThreadfinShad","BayStudy_MidwaterTrawl_fish_biomass_NorthernAnchovy","BayStudy_MidwaterTrawl_fish_biomass_DeltaSmelt","BayStudy_MidwaterTrawl_fish_biomass_StripedBass_age0","BayStudy_MidwaterTrawl_fish_biomass_StripedBass_age1above","BayStudy_MidwaterTrawl_fish_biomass_LongfinSmelt","BayStudy_MidwaterTrawl_fish_biomass_Estuarine_pelagic_forage_fishes","BayStudy_MidwaterTrawl_fish_biomass_Marine_pelagic_forage_fishes","BayStudy_OtterTrawl_fish_biomass_AmericanShad","BayStudy_OtterTrawl_fish_biomass_PacificHerring","BayStudy_OtterTrawl_fish_biomass_ThreadfinShad","BayStudy_OtterTrawl_fish_biomass_NorthernAnchovy","BayStudy_OtterTrawl_fish_biomass_DeltaSmelt","BayStudy_OtterTrawl_fish_biomass_StripedBass_age0","BayStudy_OtterTrawl_fish_biomass_StripedBass_age1above","BayStudy_OtterTrawl_fish_biomass_LongfinSmelt","BayStudy_OtterTrawl_fish_biomass_Estuarine_pelagic_forage_fishes","BayStudy_OtterTrawl_fish_biomass_Marine_pelagic_forage_fishes","DJFMP_fish_catch_per_seine_Silverside","DJFMP_fish_catch_per_seine_LargemouthBass","DJFMP_fish_biomass_Silverside","DJFMP_fish_biomass_LargemouthBass","DJFMP_fish_catch_per_seine_Centrarchids","DJFMP_fish_biomass_Centrarchids","Cladoceran_BPUE","Herbivorous_Copepods_BPUE","Mysids_BPUE","Predatory_Copepods_BPUE","Rotifers_BPUE","Cladoceran_CPUE","Herbivorous_Copepods_CPUE","Mysids_CPUE","Predatory_Copepods_CPUE","Rotifers_CPUE","Cladoceran_JPUE","Herbivorous_Copepods_JPUE","Mysids_JPUE","Predatory_Copepods_JPUE","Rotifers_JPUE","Corbicula_cpue","Potamocorbula_cpue","Amphipoda_cpue"
2019,12,"South",-1349.58064516129,0.755,0.565,0.185,0.38,0.1135,100,10.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,39103.194681992,0,0,0,285.672,9497.3925830924,208.593400140562,1093.1444,259.3708,232.35,20425.37,2.21,407.71,1574.37,6276.26656148664,237148.209123018,4303.7442964679,27556.3105831229,5050.605684124,449.519230769231,0,70.8210059171598
2019,1,"West",32308.7741935484,0.813333333333333,0.747666666666667,0.204333333333333,0.543333333333333,0.0896666666666667,64,10.4233333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9,18361.5977848967,3107.01065726132,3071.40026,16310.356,9.75,111077.29,6.34,2087.06,135581.64,351.756036658,449499.214109914,64104.5181019281,75741.6775770813,317603.89652068,0,5259.61538461538,311.390532544379
2019,2,"West",81926.8928571429,1.65333333333333,0.52,0.08,0.44,0.0736666666666666,16,9.10666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8183.23,3325.53692529711,1467.94978595633,1826.5632,42242.981,3032.19,2300.38,1.7,543.62,274676.67,161725.081745395,82494.3952666243,30287.0585289546,41824.717216128,822577.71481193,0,4586.53846153846,197.485207100592
2019,3,"West",120729.935483871,2.28666666666667,0.356666666666667,0.0533333333333333,0.303333333333333,0.0646666666666667,30.6666666666667,11.8766666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820.166,12603.9107373068,11746.4223770245,4121.55746,37228.6864,515.98,60005.37,37.33,1164.49,281121.42,17288.8951254529,310085.235120518,242354.735456426,97512.4262518037,724936.712784592,0,1730.76923076923,136.834319526627
2019,4,"West",85681.5666666667,2.16333333333333,0.228,0.0533333333333333,0.174666666666667,0.0533333333333334,40,14.6933333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0,0,0,0.2,0.1,0,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5582.46168486199,0,0,0,0,3633.75075760169,9663.60854488406,0,9216.21244246368,0,NA,NA,NA,NA,NA,NA,1103.102,20475.4261700007,16502.8336811517,2277.14582,66093.1786,1227.56,93699.15,44.84,841.36,523125.48,25964.2676756198,514560.904170155,340490.04562443,55228.2278157282,1287001.40308386,0,1122.59615384615,115.199704142012
2019,5,"West",50116.7419354839,2.35333333333333,0.218666666666667,0.0566666666666667,0.162,0.0533333333333333,61.3333333333333,17.2033333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,36528.4102704588,0,0,0,NA,NA,NA,NA,NA,NA,843.08,58301.126411681,21785.4530373715,6737.17648,12867.7636,878.93,105550.57,71.41,737.43,87087.85,19485.8920712118,1509026.95309029,449482.194510358,170176.958278971,250567.912733908,0,1343.75,63.6094674556213
2019,6,"West",32967.0333333333,2.97666666666667,0.221,0.05,0.171,0.0526666666666666,53.3333333333333,21.8033333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.7,0,0.9,1.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,116.434120992428,0,487.264252403099,603.698373395527,0,NA,NA,NA,NA,NA,NA,795.54,40266.9697595274,19161.6617684264,23065.56044,2776.8532,657.54,76381.01,70.83,2516.97,25016.4,17397.7425654226,1009995.88262543,395347.563686778,583869.071058235,54072.357242596,0,2350.96153846154,35.5029585798817
2019,7,"West",7633.67741935484,2.65,0.319,0.0613333333333333,0.257666666666667,0.075,64,21.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0,0,0,5.2,0.7,0.2,5.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.708767389365,0,0,0,0,6343.98201072493,95914.0572291014,180.939902922619,6839.63068103691,0,NA,NA,NA,NA,NA,NA,0,65173.4312226737,38725.9952962137,19991.16576,1439.3012,0,426355.37,185.69,5541.92,12923.67,0,1575037.51889709,799003.13849246,506542.442508033,28026.835796036,0,2586.53846153846,37.9068047337278
2019,8,"West",11687.064516129,3.00333333333333,0.244666666666667,0.05,0.194666666666667,0.0763333333333334,49.3333333333333,21.5133333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0,0,0,0,7,0,0.8,9.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4802.43204753656,0,0,0,0,17117.4309936026,0,736.777198892997,22656.6402400321,0,NA,NA,NA,NA,NA,NA,24.098,49119.0790447512,45432.4924386401,34449.65424,1102.0768,20.34,533583.77,135.91,15369.84,8887.48,524.47985337832,1144781.29647577,937373.042844882,874054.651175495,21460.223550304,0,8225.96153846154,202.847633136095
2019,9,"West",12471.7333333333,1.65333333333333,0.317666666666667,0.0593333333333333,0.258333333333333,0.0933333333333333,46.6666666666667,21.5566666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,0,0,0,0,8.474,0.126,0.2,10.774,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8669.73042634467,0,0,0,0,76286.0919956526,15744.2680672755,200.337330299782,85156.1597522971,0,NA,NA,NA,NA,NA,NA,1.8,45435.9211485842,32039.6335822832,8452.06302,461.0996,1.8,481987.96,170.68,4494.62,3629.03,35.66376,1061217.96106565,661048.672670154,214033.646273179,8978.775793988,0,14764.4230769231,218.010355029586
2019,10,"West",13226.6451612903,1.24333333333333,6.17333333333333,0.173333333333333,6,0.0636666666666667,57.3333333333333,18.5433333333333,5.3,0,0,3.2,0,0.9,0.1,0,6.2,3.2,0.3,0,0,0,0,5,0,0,5.3,0,27997.707270531,0,0,7766.55477021231,0,7980.00417215305,7429.62110212968,0,35977.7114426841,7766.55477021231,1637.73736388804,0,0,0,0,55749.0885655472,0,0,57386.8259294352,0,NA,NA,NA,NA,NA,NA,13.89,41279.0340784674,8810.42046788804,13288.33318,866.466,13.89,446771.18,43.13,3089.57,3678.49,275.205348,962040.539863998,181778.506954708,336726.435738665,16872.28517898,2.40384615384615,12115.3846153846,179.918639053254
2019,11,"West",6787.63333333333,0.929956768683877,3.25166666666667,0.176666666666667,3.075,2.716,73.3333333333333,14.8033333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.48,26792.151729032,1302.76994812603,8991.12556,23063.7536,1.62,254619.18,8.61,3352.61,193733.76,124.08667775568,631522.292223455,26879.032270815,224325.893386158,449109.633888608,0,19084.1346153846,406.25
2019,12,"West",14507.5806451613,0.786666666666667,0.376666666666667,0.226666666666667,0.15,0.0683333333333334,69.3333333333333,11.7733333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.654,27887.829562214,7475.92030493779,12040.9515,780.2424,9.1,157634.32,18.86,3667.16,6644.34,290.42020798024,674488.960817192,154244.810006183,301068.780108451,15193.293541272,2.40384615384615,14786.0576923077,396.264792899408
2020,1,"Far West",12917.6451612903,1.49,0.44,0.14,0.3,0.0840000000000001,104,11.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7703.7646,783.788758811169,153.19464,528.3444,0,2743.11,2.9,1349.2,4402.87,0,195524.262875877,16171.2997539527,3507.8569945056,10288.202179332,0,317.307692307692,338.01775147929
2020,2,"Far West",11768.0689655172,1.85,0.45,0.1,0.35,0.11,120,12.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11222.0038,210.570004870624,86.90314,3624.7608,0,4421.32,0.17,175.04,30206.34,0,284357.222907104,4344.52603418177,2107.0601050776,70583.263420824,0,110.576923076923,115.384615384615
2020,3,"Far West",10325.4838709677,1.91,0.59,0.25,0.34,0.0649999999999999,88,12.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8588.3748,203.689249130546,482.13892,2203.0344,0,3616.11,0.73,6893.69,18358.62,0,217514.789934329,4202.56078862848,11040.0362757168,42898.653445032,0,67.3076923076923,95.414201183432
2020,4,"Far West",11383.6,3.81230340314501,0.932035156307506,0.098935544104773,0.833099612202733,0.0659570317455023,105.40852473508,15.1397367358394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,5,"Far West",9053.93548387097,3.00290261624569,0.182593402115344,0.0800299316888338,0.10256347042651,0.0676435906015018,113.874717348212,15.9616694759495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,6,"Far West",7108.26666666667,4.58,0.304,0.05,0.254,0.073,116,18.41,0,0.7,0,776.6,0,0,0.1,0,0,777.3,0,0,0,0,0,0,0,0,0,0,0,1075.83432225854,0,1599960.98770075,0,0,24275.8609838683,0,0,1601036.82202301,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,6807.05150988385,16.9955460693082,19264.67258,1416.3072,0,3707.43,0.15,192396,11802.56,0,171190.531303504,350.655794535464,441123.243323743,27579.084441216,0,14.4230769230769,1409.20857988166
2020,7,"Far West",4526.61290322581,3.05,0.28,0.05,0.23,0.085,112,18.59,0.9,0.1,0,256.5,0,0,0,0,0.9,256.6,0,0,0,0,0,0,0,0.5,0.5,0,5726.88012009571,301.940881605155,0,592201.25632197,0,0,0,0,5726.88012009571,592503.197203575,0,0,0,0,0,0,0,373.695690276437,373.695690276437,0,NA,NA,NA,NA,NA,NA,0,12794.4744,113.515104905906,15405.95812,2504.742,0,8609.97,0.57,166517.34,20872.85,0,314479.452770843,2342.06827719641,352791.888007374,48773.66373726,0,0,1772.18934911243
2020,8,"Far West",3395.61290322581,1.6,0.24,0.07,0.17,0.081,100,19.99,2.8,0.1,0,700.1,0,0,0.1,0,2.8,700.2,0,0,0,0,0,0,0,0.2,0.2,0,18389.0652434557,528.105650540346,0,1860349.31894495,0,0,12495.450847044,0,18389.0652434557,1860877.42459549,0,0,0,0,0,0,0,117.157997835147,117.157997835147,0,NA,NA,NA,NA,NA,NA,0,3182.26551152039,0.59726428871155,18493.54336,1787.8308,0,2456.93,0.03,169004.07,14898.59,0,79156.5466306104,12.3228864110474,423480.663969647,34813.588887924,0,0,1335.42899408284
2020,9,"Far West",4271.6,1.78,0.29,0.08,0.21,0.091,104,18.46,5.9,0.4,0,717.5,0,0,0,0,5.9,717.9,0,0,0,0,0,0,0,0.1,0.1,0,56246.0982697545,2037.34341496742,0,2028538.18313112,0,0,0,0,56246.0982697545,2030575.52654609,0,0,0,0,0,0,0,53.2682716000135,53.2682716000135,0,NA,NA,NA,NA,NA,NA,0,8346.212,0.260045219209158,11025.21026,293.5248,0,4599.77,0.02,161442.54,2446.04,0,207025.670580542,5.36530939253592,252455.70554189,5715.670473744,0,7.21153846153846,864.829881656805
2020,10,"Far West",NA,2.76,0.29,0.05,0.24,0.0940000000000001,116,18.32,6.6,0.2,0,1406,0,0,0,0,6.6,1406.2,0.5,0.2,0,0,0,0,0,0.3,0.8,0.2,71698.5451389917,901.446319963616,0,4309119.71385616,0,0,0,0,71698.5451389917,4310021.16017613,4257.38295126346,1188.81110921835,0,0,0,0,0,240.156684981093,4497.53963624455,1188.81110921835,NA,NA,NA,NA,NA,NA,0,14138.3792,0,10227.49046,1174.098,0,10356.11,0,115200.2,9784.15,0,342022.571579481,0,234338.48160882,22862.65852794,0,2.40384615384615,631.656804733728
2020,11,"Far West",NA,2.46,0.275,0.09,0.185,0.0760000000000001,84,14.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6634.9422,0.762212613538851,1780.274,3342.9768,0,3541.62,0.09,19963.23,27858.14,0,164765.257885776,15.7261360426707,40764.78526296,65096.216027304,0,0,358.542899408284
2020,12,"Far West",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,1,"North",12966.064516129,1.35,0.66,0.15,0.51,0.0649999999999999,40,9.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4666666666667,0,21409.8354303691,0,0.166666666666667,125.319236082108,23.532,1412.40037713405,9.20357943250374,320.15242,734.3444,20.18,4192.21,0.18,117.13,4696.39,523.42298119104,35056.0425415935,189.890248028154,8030.83246221505,14299.543359332,2581.73076923077,0,36.9822485207101
2020,2,"North",10330.4827586207,2.46,0.6,0.13,0.47,0.0580000000000001,40,11.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8333333333333,0,83389.7968264005,0,2.16666666666667,46903.3544034894,266.406,1488.87859219949,134.721352430052,347.46542,529.2612,89.05,2183.92,1.27,125.61,4410.51,5215.77042451296,37463.5588521345,2779.60017787031,8667.49696647759,10306.054594836,1336.53846153846,2.40384615384615,438.609467455621
2020,3,"North",9205.90322580645,4.14,0.58,0.13,0.45,0.069,64,13.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0,4329.31680749988,0,0,0,150.49,3477.44878424494,275.112490287462,296.75604,1210.3884,51.01,17823.85,2.54,108.88,10086.57,2949.93296605264,87262.0095140254,5676.18059902131,7453.87203821628,23569.324430652,1067.30769230769,0,208.025147928994
2020,4,"North",8762.26666666667,0.538916800832418,0.597088187779899,0.0967652264590083,0.50032296132089,0.0954528633862293,67.3741406982169,15.684411154484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,5,"North",6749.58064516129,0.345370591091074,0.543223581494206,0.0653535116752874,0.477870069818918,0.0952740984933922,51.3710001383179,18.6839630828868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,6,"North",6123.23333333333,1.7,0.42,0.05,0.37,0.093,36,20.59,5.83333333333333,0,0,0,0,1.16666666666667,0.166666666666667,0,7,0,0,0,0,0,0,4,0.5,0,4,0,3675.39648071687,0,0,0,0,576.333063114728,7654.93367238364,0,4251.7295438316,0,0,0,0,0,0,1435.84862852214,21456.2937169462,0,1435.84862852214,0,109.5,0,17503.1633104617,0,0,0,280.358,7582.26325378609,5268.26072768463,8277.99722,3266.1276,103.56,33932.96,47.26,3111.23,18892.31,5404.62402034888,185896.339862654,108695.898546167,210083.643103024,63599.767674828,1786.05769230769,60.0961538461538,767.19674556213
2020,7,"North",5925.74193548387,2.12,0.305,0.05,0.255,0.075,84,22.53,128.666666666667,0,1.83333333333333,0,0,0,0.333333333333333,0,130.5,0,0.666666666666667,0,0,0,0,0.833333333333333,0,0,1.5,0,142346.186499971,0,3773.6570979277,0,0,0,22242.4462840944,0,146119.843597898,0,717.828048574353,0,0,0,0,3323.96170109397,0,0,4041.78974966833,0,4,0,541.421420019861,0,0,0,30.35,6856.74012004642,31.2655962265389,7461.4232,73.1904,30.35,66442.25,0.73,2963.44,457.44,601.33062,161456.198348871,645.078565980333,189373.552663456,1425.202259712,4014.42307692308,0,1030.69526627219
2020,8,"North",5925.67741935484,3.94,0.207,0.05,0.157,0.073,80,21.44,122.666666666667,0,3.33333333333333,0,0,0.166666666666667,0,0,126.166666666667,0,0,0,0,0,0,2.83333333333333,0.166666666666667,0,2.83333333333333,0,201083.005708967,0,6048.47315577048,0,0,600.622847028158,0,0,207732.101711765,0,0,0,0,0,0,21646.9711923393,19351.6002763925,0,21646.9711923393,0,NA,NA,NA,NA,NA,NA,40.83,7574.82550809727,320.889343884602,11784.97186,12.8088,40.83,39381.65,4.39,4667.49,106.74,808.972956,185060.859287498,6620.65857601474,299106.742687783,249.419742264,1562.5,4.80769230769231,39.9408284023669
2020,9,"North",5003.23333333333,1.13,0.274,0.06,0.214,0.085,124,20.93,7.33333333333333,0,1.66666666666667,0,0,0,0,0,9,0,0.166666666666667,0,0,0,0,0.5,0,0,0.666666666666667,0,17332.0247625606,0,3584.58690051683,0,0,0,0,0,20916.6116630775,0,426.158141597223,0,0,0,0,7818.88202493354,0,0,8245.04016653076,0,87.125,0.125,49874.2047072614,10709.7134193096,0.375,12455.0297577653,7.17,5904.28703158703,302.777245336559,6865.26544,42.0672,7.17,49132.24,6.16,3021.36,150.24,142.060644,140619.209039655,6246.96582844611,174061.60829878,819.154814016,3293.26923076923,444.711538461538,83.2100591715976
2020,10,"North",NA,1.83,0.31,0.05,0.26,0.0840000000000001,132,20.04,60,0,2.33333333333333,0,0,0,0,0,62.3333333333333,0,0,0,0,0,0,0.833333333333333,0.166666666666667,0,0.833333333333333,0,309052.175265499,0,4299.29786710397,0,0,0,0,0,313351.473132603,0,0,0,0,0,0,15947.6339305835,6495.4498973517,0,15947.6339305835,0,218,0.125,118375.464980031,888.336525239261,2,4612.66786395572,14.63,15566.9089558588,18.4952486681522,18619.94234,213.4724,5.93,141613.75,0.32,7528.25,2223.67,282.1644685256,367465.290469258,381.597983990277,472580.704350679,4156.847713172,2213.94230769231,519.230769230769,95.0443786982249
2020,11,"North",NA,1.48,0.38,0.08,0.3,0.0760000000000001,68,15.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.3333333333333,0,102504.380824571,0,0,0,9.352,11406.4341718742,1849.82355007727,14371.15476,197.4608,4.82,94396.98,14.31,5388.98,1200.78,191.7221893816,271809.273890745,38165.9608969045,364744.976907024,3845.061351824,3572.11538461538,483.173076923077,311.390532544379
2020,12,"North",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,1,"South",-46.7096774193548,1.47,0.745,0.195,0.55,0.055,156,9.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0.6,27461.1724901842,36415.2634141855,0.725,49412.1369822244,163.67,2463.43827288023,8.2321834735318,110.31666,1228.531,81.42,2219.95,0.02,39.32,8805.73,3340.39665760328,61463.8990848344,169.848195809722,2733.90182775425,23922.60675343,278.846153846154,0,62.1301775147929
2020,2,"South",1498.1724137931,2.02,0.645,0.13,0.515,0.0509999999999999,66,10.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0.333333333333333,631.987153976874,13810.2232866988,3.58333333333333,49817.3348651889,1520.464,2228.26670883907,33.3809542282362,151.1328,1802.2396,505.61,3072.97,0.15,44.98,14315.99,29754.6889721121,57489.5990834073,688.723091304037,3460.644899712,35094.164678188,225.961538461538,0,14.6079881656805
2020,3,"South",1125.38709677419,2.945,0.65,0.18,0.47,0.0459999999999999,118,13.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,37279.917717679,0,0,0,1692.182,7096.07477527601,12.1255873312311,103.7232,4871.4408,595.23,4279.7,0.05,30.87,39385.66,33280.7093268862,187372.870553486,250.177749070411,2375.057982528,94859.277121224,723.557692307692,2.40384615384615,14.2381656804734
2020,4,"South",2688.63333333333,1.09370581947201,0.154905321114097,0.0551211882353379,0.0997841328787593,0.0622279164750916,112.69265810091,15.9880029430106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
